2017,05,18,8:30,9:30,放射線治療科 *症例検討会　消化器内科カンファレンス,地下放射線治療室
2017,05,18,10:00,12:00,放射線治療科 病棟回診＋外来見学＋陽子線治療室ツアー,5-2 CR室
2017,05,18,12:00,15:00,放射線治療科 自習・レポート作成,
2017,05,18,15:00,16:00,放射線治療科 小講義　肺癌・食道癌,放医局
2017,05,18,16:00,17:00,放射線治療科 自習・レポート作成,
2017,05,19,8:30,9:30,放射線治療科 *症例検討会,地下放射線治療室
2017,05,19,9:30,10:30,放射線治療科 頭頚部診察実習,地下放射線治療室
2017,05,19,13:30,14:30,放射線治療科 課題発表,放医局
2017,05,22,9:00,9:30,放射線診断科 オリエンテーション,MRIカンファレンスルーム(集合)
2017,05,22,9:30,10:30,放射線診断科 症例カンファ,CT室
2017,05,22,11:00,12:30,放射線診断科 IVRの基本,MRIカンファレンスルーム
2017,05,22,14:00,15:00,放射線診断科 (判読不能),MRIカンファレンスルーム
2017,05,22,15:00,16:30,放射線診断科 (判読不能),MRIカンファレンスルーム
2017,05,22,16:30,17:30,放射線診断科 (判読不能),MRIカンファレンスルーム
2017,05,23,9:30,11:30,放射線診断科 画像診断実習1,CT自習室
2017,05,23,14:00,17:00,放射線診断科 自習・発表準備,
2017,05,24,9:00,10:00,放射線診断科 CT検査実習,CT検査室
2017,05,24,10:00,11:00,放射線診断科 自習・発表準備,
2017,05,24,11:00,12:00,放射線診断科 (判読不能),MRIカンファレンスルーム
2017,05,24,14:00,15:00,放射線診断科 MRI検査実習,MRIカンファレンスルーム
2017,05,24,15:00,17:00,放射線診断科 自習・発表準備,
2017,05,25,8:00,8:30,放射線診断科 (判読不能),MRIカンファレンスルーム
2017,05,25,9:30,12:00,放射線診断科 IVR実習,血管造影検査室
2017,05,25,13:00,14:00,放射線診断科 (判読不能),MRIカンファレンスルーム
2017,05,25,14:30,16:00,放射線診断科 (判読不能),MRIカンファレンスルーム
2017,05,25,16:00,17:00,放射線診断科 自習・発表準備,
2017,05,26,9:00,10:00,放射線診断科 画像診断実習2,MRI造影室
2017,05,26,10:00,11:00,放射線診断科 自習・発表準備,
2017,05,26,11:00,12:00,放射線診断科 (判読不能),MRIカンファレンスルーム
2017,05,26,13:00,14:00,放射線診断科 発表・まとめ,MRIカンファレンスルーム
2017,05,29,9:00,10:30,腫瘍内科 オリエンテーション,腫瘍内科医局(医学部棟東北棟1階)
2017,05,29,10:30,12:00,腫瘍内科 病棟実習,10-2病棟 腫瘍内科カンファレンス室
2017,05,29,13:00,14:30,腫瘍内科 レクチャー,腫瘍内科医局
2017,05,29,14:30,16:15,腫瘍内科 病棟実習,10-2病棟 腫瘍内科カンファレンス室
2017,05,29,16:15,18:30,腫瘍内科 カンファレンス,腫瘍内科医局
2017,05,30,8:45,10:30,腫瘍内科 病棟実習,10-2病棟 腫瘍内科カンファレンス室
2017,05,30,10:30,12:00,腫瘍内科 レクチャー,腫瘍内科医局
2017,05,30,13:00,16:15,腫瘍内科 病棟実習,10-2病棟 腫瘍内科カンファレンス室
2017,05,31,8:45,12:00,腫瘍内科 病棟実習,10-2病棟 腫瘍内科カンファレンス室
2017,05,31,13:00,14:30,腫瘍内科 レクチャー,腫瘍内科医局
2017,05,31,15:45,17:00,腫瘍内科 病棟総回診,10-2病棟 腫瘍内科カンファレンス室
2017,06,01,8:45,10:30,腫瘍内科 病棟実習,10-2病棟 腫瘍内科カンファレンス室
2017,06,01,10:30,12:00,腫瘍内科 レクチャー,腫瘍内科医局
2017,06,01,13:00,16:15,腫瘍内科 病棟実習,10-2病棟 腫瘍内科カンファレンス室
2017,06,02,8:45,12:00,腫瘍内科 病棟実習,10-2病棟 腫瘍内科カンファレンス室
2017,06,02,13:00,14:30,腫瘍内科 病棟実習,10-2病棟 腫瘍内科カンファレンス室
2017,06,02,14:30,16:15,腫瘍内科 担当症例検討会,腫瘍内科医局
2017,06,05,8:50,10:30,救急・集中治療部 オリエンテーション,ICU内、入り口近くのホワイトボード付近(集合)
2017,06,05,10:30,12:00,救急・集中治療部 ミニレクチャー,
2017,06,06,9:00,10:30,救急・集中治療部 ICUカンファレンス,
2017,06,06,10:30,12:00,救急・集中治療部 ミニレクチャー,
2017,06,07,10:30,12:00,救急・集中治療部 ミニレクチャー,
2017,06,08,10:30,12:00,救急・集中治療部 ミニレクチャー,
2017,06,09,10:30,12:00,救急・集中治療部 ミニレクチャー,
2017,06,09,13:00,15:00,救急・集中治療部 総括,
2017,06,12,8:00,8:15,麻酔科 症例検討,北大病院3階・手術部麻酔科医師控室(集合)
2017,06,12,8:15,17:00,麻酔科 手術麻酔実習・オリエンテーション,(場所不明)
2017,06,12,17:00,19:00,麻酔科 麻酔前回診,(場所不明)
2017,06,13,7:45,8:00,麻酔科 麻酔準備,北大病院3階・手術部麻酔科医師控室(集合)
2017,06,13,8:00,8:15,麻酔科 症例検討,(場所不明)
2017,06,13,8:15,17:00,麻酔科 手術麻酔実習,(場所不明)
2017,06,13,17:00,19:00,麻酔科 麻酔前・後回診,(場所不明)
2017,06,14,7:45,8:00,麻酔科 学習会,北大病院3階・手術部麻酔科医師控室(集合)
2017,06,14,8:00,8:15,麻酔科 症例検討,(場所不明)
2017,06,14,8:15,17:00,麻酔科 手術麻酔実習,(場所不明)
2017,06,14,17:00,19:00,麻酔科 麻酔前・後回診,(場所不明)
2017,06,15,7:45,8:00,麻酔科 麻酔準備,北大病院3階・手術部麻酔科医師控室(集合)
2017,06,15,8:00,8:15,麻酔科 症例検討,(場所不明)
2017,06,15,8:15,17:00,麻酔科 手術麻酔実習,(場所不明)
2017,06,15,17:00,19:00,麻酔科 麻酔前・後回診,(場所不明)
2017,06,16,7:45,8:00,麻酔科 麻酔準備,北大病院3階・手術部麻酔科医師控室(集合)
2017,06,16,8:00,8:15,麻酔科 症例検討,(場所不明)
2017,06,16,8:15,15:00,麻酔科 手術麻酔実習・レポート作成,(場所不明)
2017,06,16,15:00,17:00,麻酔科 まとめ・レポート提出,(場所不明)
2017,06,19,9:45,10:00,精神科神経科 ,外来ポリクリ室(集合)
2017,06,19,10:00,12:30,精神科神経科 初診見学,外来第1診察室
2017,06,19,14:00,15:00,精神科神経科 グループ回診,各グループ別
2017,06,19,15:00,16:00,精神科神経科 総回診,病棟
2017,06,19,16:00,17:00,精神科神経科 新患紹介,外来地下集団精神療法室
2017,06,20,10:00,12:00,精神科神経科 初診見学,外来第1診察室
2017,06,20,13:00,15:00,精神科神経科 作業療法,第二作業療法室
2017,06,20,15:00,16:00,精神科神経科 自習,7階CR
2017,06,20,16:00,17:00,精神科神経科 クルズス(統合失調症),外来地下集団精神療法室
2017,06,21,10:00,12:30,精神科神経科 初診見学,外来第1診察室
2017,06,21,13:30,15:00,精神科神経科 昼カンファ,7階CR
2017,06,21,15:00,16:00,精神科神経科 自習,7階CR
2017,06,21,16:00,17:00,精神科神経科 リエゾンカンファ,外来第1診察室
2017,06,22,10:00,12:00,精神科神経科 初診見学,外来第1診察室
2017,06,22,13:00,15:00,精神科神経科 作業療法,第二作業療法室
2017,06,22,15:00,16:00,精神科神経科 クルズス(てんかん),外来地下集団精神療法室
2017,06,23,10:00,12:30,精神科神経科 初診見学,外来第1診察室
2017,06,23,13:30,14:30,精神科神経科 昼カンファ,7階CR
2017,06,26,10:00,12:30,精神科神経科 初診見学,外来第1診察室
2017,06,26,14:00,15:00,精神科神経科 グループ回診,各グループ別
2017,06,26,15:00,16:00,精神科神経科 総回診,病棟
2017,06,26,16:00,17:00,精神科神経科 新患紹介,外来地下集団精神療法室
2017,06,27,10:00,12:00,精神科神経科 初診見学,外来第1診察室
2017,06,27,13:00,15:00,精神科神経科 作業療法,第二作業療法室
2017,06,27,15:30,16:30,精神科神経科 クルズス(認知症),外来地下集団精神療法室
2017,06,28,10:00,12:30,精神科神経科 初診見学,外来第1診察室
2017,06,28,13:30,14:30,精神科神経科 昼カンファ,7階CR
2017,06,28,14:30,15:30,精神科神経科 自習,
2017,06,28,15:30,16:30,精神科神経科 リエゾンカンファ,外来第1診察室
2017,06,29,10:00,12:00,精神科神経科 初診見学,外来第1診察室
2017,06,29,13:00,15:00,精神科神経科 作業療法,第二作業療法室
2017,06,29,15:00,16:00,精神科神経科 クルズス(臨床心理学入門),外来地下集団精神療法室
2017,06,30,10:00,12:30,精神科神経科 初診見学,外来第1診察室
2017,06,30,13:30,14:30,精神科神経科 昼カンファ,7階CR
2017,06,30,15:00,16:00,精神科神経科 症例報告・BST総括,外来
2017,07,03,8:00,8:25,産婦人科 産科 ,4の1産科病棟(集合)
2017,07,03,8:25,17:00,産婦人科 産科 病棟診療と外来診療(時間未定),
2017,07,03,17:30,19:00,産婦人科 産科 産科婦人科共同カンファレンス(時間未定),
2017,07,04,8:20,17:00,産婦人科 産科 手術・外来,
2017,07,05,8:40,17:00,産婦人科 産科 病棟診療と外来診療(時間未定),
2017,07,05,17:30,19:00,産婦人科 産科 産科婦人科共同カンファレンス(時間未定),
2017,07,06,8:00,17:00,産婦人科 産科 産科婦人科教員によるミニレクチャー(月・水のカンファレンス時に予定発表)(時間未定),
2017,07,07,8:30,17:00,産婦人科 産科 手術・病棟・ミニレクチャー,
2017,07,03,8:00,8:00,産婦人科 婦人科 ,10分の1婦人科病棟CR
2017,07,03,8:00,17:00,産婦人科 婦人科 モーニングカンファレンス、病棟診療と外来診療,
2017,07,03,17:30,19:00,産婦人科 婦人科 産科婦人科共同カンファレンス(時間未定),
2017,07,04,8:20,17:00,産婦人科 婦人科 手術(時間未定),
2017,07,05,8:00,12:00,産婦人科 婦人科 モーニングカンファレンス、病棟診療と外来診療(時間未定),
2017,07,05,13:00,17:00,産婦人科 婦人科 婦人科セミナー,
2017,07,06,8:30,12:00,産婦人科 婦人科 婦人科実習茶話会(時間未定),
2017,07,06,8:00,17:00,産婦人科 婦人科 産科婦人科教員によるミニレクチャー(月・水のカンファレンス時に予定発表)(時間未定),
2017,07,07,8:20,17:00,産婦人科 婦人科 手術・実習のまとめ(時間未定),医局
2017,07,10,8:00,8:25,産婦人科 産科 ,4の1産科病棟(集合)
2017,07,10,8:25,17:00,産婦人科 産科 病棟診療と外来診療(時間未定),
2017,07,10,17:30,19:00,産婦人科 産科 産科婦人科共同カンファレンス(時間未定),
2017,07,11,8:20,17:00,産婦人科 産科 手術・外来,
2017,07,12,8:40,17:00,産婦人科 産科 病棟診療と外来診療(時間未定),
2017,07,12,17:30,19:00,産婦人科 産科 産科婦人科共同カンファレンス(時間未定),
2017,07,13,8:00,17:00,産婦人科 産科 産科婦人科教員によるミニレクチャー(月・水のカンファレンス時に予定発表)(時間未定),
2017,07,14,8:30,17:00,産婦人科 産科 手術・病棟・ミニレクチャー,
2017,07,10,8:00,8:00,産婦人科 婦人科 ,10分の1婦人科病棟CR
2017,07,10,8:00,17:00,産婦人科 婦人科 モーニングカンファレンス、病棟診療と外来診療,
2017,07,10,17:30,19:00,産婦人科 婦人科 産科婦人科共同カンファレンス(時間未定),
2017,07,11,8:20,17:00,産婦人科 婦人科 手術(時間未定),
2017,07,12,8:00,12:00,産婦人科 婦人科 モーニングカンファレンス、病棟診療と外来診療(時間未定),
2017,07,12,13:00,17:00,産婦人科 婦人科 婦人科セミナー,
2017,07,13,8:30,12:00,産婦人科 婦人科 婦人科実習茶話会(時間未定),
2017,07,13,8:00,17:00,産婦人科 婦人科 産科婦人科教員によるミニレクチャー(月・水のカンファレンス時に予定発表)(時間未定),
2017,07,14,8:20,17:00,産婦人科 婦人科 手術・実習のまとめ(時間未定),医局
2017,07,17,7:30,8:30,消化器外科Ⅰ乳腺外科 術前症例検討会,医学部棟南棟5階医局
2017,07,17,8:30,13:00,消化器外科Ⅰ乳腺外科 オリエンテーション 病棟実習・手術実習,医学部棟南棟5階医局
2017,07,17,13:00,15:00,消化器外科Ⅰ乳腺外科 総回診,病院7-2病棟
2017,07,17,15:00,18:00,消化器外科Ⅰ乳腺外科 縫合・結紮実習(時間未定),医学部棟南棟5階医局
2017,07,18,7:30,8:30,消化器外科Ⅰ乳腺外科 リサーチカンファレンス,医学部棟南棟5階医局
2017,07,18,8:30,18:00,消化器外科Ⅰ乳腺外科 病棟実習・手術実習(時間未定),
2017,07,19,7:30,8:30,消化器外科Ⅰ乳腺外科 術前症例検討会,医学部棟南棟5階医局
2017,07,19,10:00,13:00,消化器外科Ⅰ乳腺外科 教授レクチャー,医学部棟南棟5階医局
2017,07,19,13:00,18:00,消化器外科Ⅰ乳腺外科 病棟実習・手術実習(時間未定),
2017,07,20,7:30,8:30,消化器外科Ⅰ乳腺外科 MM症例検討会,医学部棟南棟5階医局
2017,07,20,8:30,18:00,消化器外科Ⅰ乳腺外科 病棟実習・手術実習(時間未定),
2017,07,21,7:30,8:30,消化器外科Ⅰ乳腺外科 ジャーナルクラブ,医学部棟南棟5階医局
2017,07,21,8:30,18:00,消化器外科Ⅰ乳腺外科 病棟実習・手術実習(時間未定),
2017,07,24,7:30,8:30,消化器外科Ⅰ乳腺外科 術前症例検討会,医学部棟南棟5階医局
2017,07,24,8:30,13:00,消化器外科Ⅰ乳腺外科 病棟実習・手術実習,
2017,07,24,13:00,15:00,消化器外科Ⅰ乳腺外科 総回診,病院7-2病棟
2017,07,24,15:00,18:00,消化器外科Ⅰ乳腺外科 病棟実習・手術実習(時間未定),
2017,07,25,7:30,8:30,消化器外科Ⅰ乳腺外科 リサーチカンファレンス,医学部棟南棟5階医局
2017,07,25,8:30,18:00,消化器外科Ⅰ乳腺外科 病棟実習・手術実習(時間未定),
2017,07,26,7:30,8:30,消化器外科Ⅰ乳腺外科 術前症例検討会,医学部棟南棟5階医局
2017,07,26,8:30,18:00,消化器外科Ⅰ乳腺外科 病棟実習・手術実習(時間未定),
2017,07,27,7:30,8:30,消化器外科Ⅰ乳腺外科 MM症例検討会,医学部棟南棟5階医局
2017,07,27,8:30,18:00,消化器外科Ⅰ乳腺外科 病棟実習・手術実習(時間未定),
2017,07,28,7:30,8:30,消化器外科Ⅰ乳腺外科 ジャーナルクラブ,医学部棟南棟5階医局
2017,07,28,8:30,15:00,消化器外科Ⅰ乳腺外科 病棟実習・手術実習,
2017,07,28,9:00,15:00,消化器外科Ⅰ乳腺外科 乳腺外科回診/乳腺外科課題報告会(時間未定),
2017,07,28,15:00,18:00,消化器外科Ⅰ乳腺外科 課題報告会,医学部棟南棟5階医局
2017,08,28,9:00,10:30,血液内科 オリエンテーション,学生実習室
2017,08,28,10:30,13:00,血液内科 病棟実習,病棟CR
2017,08,28,13:00,16:00,血液内科 病棟実習,病棟CR
2017,08,28,16:00,18:00,血液内科 血液内科カンファレンス(自由参加),症例検討室2
2017,08,29,8:30,13:00,血液内科 病棟実習,病棟CR
2017,08,29,13:00,17:00,血液内科 セミナー/病棟実習,学生実習室/病棟CR
2017,08,30,8:30,13:00,血液内科 病棟実習,病棟CR
2017,08,30,13:00,18:00,血液内科 病棟8,学生実習室/病棟CR
2017,08,31,8:30,13:00,血液内科 病棟実習,病棟CR
2017,08,31,13:00,15:30,血液内科 総回診,病棟
2017,08,31,15:30,17:00,血液内科 病棟実習,病棟CR
2017,09,01,8:30,13:00,血液内科 病棟実習,病棟CR
2017,09,01,13:00,16:00,血液内科 担当症例報告会(時間未定),学生実習室
2017,09,04,8:00,9:00,循環器・呼吸器外科 呼吸器担当学生 朝カンファレンス,8-2病棟CR(集合)
2017,09,04,9:00,12:00,循環器・呼吸器外科 呼吸器担当学生 実習オリエンテーション、担当患者割り振り,8-2病棟CR(集合)
2017,09,04,12:00,13:00,循環器・呼吸器外科 呼吸器担当学生 担当患者情報収集,
2017,09,04,13:00,14:00,循環器・呼吸器外科 呼吸器担当学生 【呼吸器】クルズス,8-2病棟CR(集合)
2017,09,04,14:00,17:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】症例カンファレンス(時間未定),8-2病棟CR(集合)
2017,09,05,9:00,10:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,05,10:00,15:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】手術見学,手術室
2017,09,05,15:00,17:00,循環器・呼吸器外科 呼吸器担当学生 【呼吸器】クルズス(時間未定),医学部医局CR
2017,09,06,10:00,15:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】手術見学,手術室
2017,09,06,15:00,17:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】クルズス(時間未定),医学部医局CR
2017,09,07,9:00,10:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,07,10:00,15:00,循環器・呼吸器外科 呼吸器担当学生 循環器外科手術見学,手術室
2017,09,07,15:00,16:00,循環器・呼吸器外科 呼吸器担当学生 【呼吸器】クルズス,医学部医局CR
2017,09,07,16:00,17:00,循環器・呼吸器外科 呼吸器担当学生 【呼吸器】クルズス(時間未定),医学部医局CR
2017,09,08,9:00,15:00,循環器・呼吸器外科 呼吸器担当学生 【呼吸器】手術見学,手術室
2017,09,08,15:00,17:00,循環器・呼吸器外科 呼吸器担当学生 まとめプレゼンテーション(時間未定),医学部医局CR
2017,09,04,8:00,9:00,循環器・呼吸器外科 循環器担当学生 朝カンファレンス,8-2病棟CR(集合)
2017,09,04,9:00,12:00,循環器・呼吸器外科 循環器担当学生 実習オリエンテーション、担当患者割り振り,8-2病棟CR(集合)
2017,09,04,12:00,13:00,循環器・呼吸器外科 循環器担当学生 担当患者情報収集,
2017,09,04,13:00,14:00,循環器・呼吸器外科 循環器担当学生 【呼吸器】クルズス,8-2病棟CR(集合)
2017,09,04,14:00,17:00,循環器・呼吸器外科 循環器担当学生 【循環器】症例カンファレンス(時間未定),8-2病棟CR(集合)
2017,09,05,9:00,10:00,循環器・呼吸器外科 循環器担当学生 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,05,10:00,15:00,循環器・呼吸器外科 循環器担当学生 【循環器】手術見学,手術室
2017,09,05,15:00,17:00,循環器・呼吸器外科 循環器担当学生 【呼吸器】クルズス(時間未定),医学部医局CR
2017,09,06,9:00,10:00,循環器・呼吸器外科 循環器担当学生 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,06,10:00,15:00,循環器・呼吸器外科 循環器担当学生 【循環器】手術見学,手術室
2017,09,06,15:00,17:00,循環器・呼吸器外科 循環器担当学生 【循環器】クルズス(時間未定),8-2病棟CR(集合)
2017,09,07,9:00,10:00,循環器・呼吸器外科 循環器担当学生 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,07,10:00,15:00,循環器・呼吸器外科 循環器担当学生 循環器外科手術見学,手術室
2017,09,07,15:00,16:00,循環器・呼吸器外科 循環器担当学生 【呼吸器】クルズス,医学部医局CR
2017,09,07,16:00,17:00,循環器・呼吸器外科 循環器担当学生 【呼吸器】クルズス(時間未定),医学部医局CR
2017,09,08,9:00,15:00,循環器・呼吸器外科 循環器担当学生 【呼吸器】手術見学,手術室
2017,09,08,15:00,17:00,循環器・呼吸器外科 循環器担当学生 まとめプレゼンテーション(時間未定),医学部医局CR
2017,09,04,8:00,9:00,循環器・呼吸器外科 担当患者手術日 朝カンファレンス,8-2病棟CR(集合)
2017,09,04,9:00,12:00,循環器・呼吸器外科 担当患者手術日 実習オリエンテーション、担当患者割り振り,8-2病棟CR(集合)
2017,09,04,12:00,13:00,循環器・呼吸器外科 担当患者手術日 担当患者情報収集,
2017,09,04,13:00,14:00,循環器・呼吸器外科 担当患者手術日 【呼吸器】クルズス,8-2病棟CR(集合)
2017,09,04,14:00,17:00,循環器・呼吸器外科 担当患者手術日 【循環器】症例カンファレンス(時間未定),8-2病棟CR(集合)
2017,09,05,9:00,10:00,循環器・呼吸器外科 担当患者手術日 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,05,10:00,17:00,循環器・呼吸器外科 担当患者手術日 【循環器】手術参加(時間未定),手術室(集合)
2017,09,06,7:50,9:00,循環器・呼吸器外科 担当患者手術日 【呼吸器】手術室入室準備,8-2病棟CR(集合)
2017,09,06,9:00,10:00,循環器・呼吸器外科 担当患者手術日 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,06,10:00,17:00,循環器・呼吸器外科 担当患者手術日 【循環器・呼吸器】手術参加(時間未定),手術室(集合)
2017,09,07,9:00,10:00,循環器・呼吸器外科 担当患者手術日 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,07,10:00,17:00,循環器・呼吸器外科 担当患者手術日 【循環器】手術参加(時間未定),手術室(集合)
2017,09,08,7:50,9:00,循環器・呼吸器外科 担当患者手術日 【呼吸器】手術室入室準備,8-2病棟CR(集合)
2017,09,08,9:00,15:00,循環器・呼吸器外科 担当患者手術日 【呼吸器】手術参加,手術室(集合)
2017,09,08,15:00,17:00,循環器・呼吸器外科 担当患者手術日 まとめプレゼンテーション(時間未定),医学部医局CR(集合)
2017,09,11,8:00,9:00,循環器・呼吸器外科 呼吸器担当学生 朝カンファレンス,8-2病棟CR(集合)
2017,09,11,9:00,12:00,循環器・呼吸器外科 呼吸器担当学生 実習オリエンテーション、担当患者割り振り,8-2病棟CR(集合)
2017,09,11,12:00,13:00,循環器・呼吸器外科 呼吸器担当学生 担当患者情報収集,
2017,09,11,13:00,14:00,循環器・呼吸器外科 呼吸器担当学生 【呼吸器】クルズス,8-2病棟CR(集合)
2017,09,11,14:00,17:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】症例カンファレンス(時間未定),8-2病棟CR(集合)
2017,09,12,9:00,10:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,12,10:00,15:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】手術見学,手術室
2017,09,12,15:00,17:00,循環器・呼吸器外科 呼吸器担当学生 【呼吸器】クルズス(時間未定),医学部医局CR
2017,09,13,10:00,15:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】手術見学,手術室
2017,09,13,15:00,17:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】クルズス(時間未定),医学部医局CR
2017,09,14,9:00,10:00,循環器・呼吸器外科 呼吸器担当学生 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,14,10:00,15:00,循環器・呼吸器外科 呼吸器担当学生 循環器外科手術見学,手術室
2017,09,14,15:00,16:00,循環器・呼吸器外科 呼吸器担当学生 【呼吸器】クルズス,医学部医局CR
2017,09,14,16:00,17:00,循環器・呼吸器外科 呼吸器担当学生 【呼吸器】クルズス(時間未定),医学部医局CR
2017,09,15,9:00,15:00,循環器・呼吸器外科 呼吸器担当学生 【呼吸器】手術見学,手術室
2017,09,15,15:00,17:00,循環器・呼吸器外科 呼吸器担当学生 まとめプレゼンテーション(時間未定),医学部医局CR
2017,09,11,8:00,9:00,循環器・呼吸器外科 循環器担当学生 朝カンファレンス,8-2病棟CR(集合)
2017,09,11,9:00,12:00,循環器・呼吸器外科 循環器担当学生 実習オリエンテーション、担当患者割り振り,8-2病棟CR(集合)
2017,09,11,12:00,13:00,循環器・呼吸器外科 循環器担当学生 担当患者情報収集,
2017,09,11,13:00,14:00,循環器・呼吸器外科 循環器担当学生 【呼吸器】クルズス,8-2病棟CR(集合)
2017,09,11,14:00,17:00,循環器・呼吸器外科 循環器担当学生 【循環器】症例カンファレンス(時間未定),8-2病棟CR(集合)
2017,09,12,9:00,10:00,循環器・呼吸器外科 循環器担当学生 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,12,10:00,15:00,循環器・呼吸器外科 循環器担当学生 【循環器】手術見学,手術室
2017,09,12,15:00,17:00,循環器・呼吸器外科 循環器担当学生 【呼吸器】クルズス(時間未定),医学部医局CR
2017,09,13,9:00,10:00,循環器・呼吸器外科 循環器担当学生 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,13,10:00,15:00,循環器・呼吸器外科 循環器担当学生 【循環器】手術見学,手術室
2017,09,13,15:00,17:00,循環器・呼吸器外科 循環器担当学生 【循環器】クルズス(時間未定),8-2病棟CR(集合)
2017,09,14,9:00,10:00,循環器・呼吸器外科 循環器担当学生 【循環器】手術患者説明＆クルズス,8-2病棟CR(集合)
2017,09,14,10:00,15:00,循環器・呼吸器外科 循環器担当学生 循環器外科手術見学,手術室
2017,09,14,15:00,16:00,循環器・呼吸器外科 循環器担当学生 【呼吸器】クルズス,医学部医局CR
2017,09,14,16:00,17:00,循環器・呼吸器外科 循環器担当学生 【呼吸器】クルズス(時間未定),医学部医局CR
2017,09,15,9:00,15:00,循環器・呼吸器外科 循環器担当学生 【呼吸器】手術見学,手術室
2017,09,15,15:00,17:00,循環器・呼吸器外科 循環器担当学生 まとめプレゼンテーション(時間未定),医学部医局CR
